assertion_id,future_condition_label_drift,future_classification_change,future_cross_environment_drift,future_any_meaning_drift
CANCER_1763392,0,0,0,0
CANCER_1763465,0,0,0,0
CANCER_1763509,0,0,0,0
CANCER_1763510,1,0,1,1
CANCER_1763532,0,0,0,0
CANCER_1763552,0,0,0,0
CANCER_1763614,0,0,0,0
CANCER_1763626,1,0,1,1
CANCER_1763641,0,0,0,0
CANCER_1763720,1,0,1,1
CANCER_1763769,1,0,1,1
CANCER_1763849,0,0,0,0
CANCER_1763854,1,0,1,1
CANCER_1763897,0,0,0,0
CANCER_1763929,1,0,1,1
CANCER_1763955,1,0,1,1
CANCER_1763969,0,0,0,0
CANCER_1764,1,0,0,1
CANCER_1764017,0,0,0,0
CANCER_1764025,0,0,0,0
CANCER_1764044,0,0,0,0
CANCER_1764078,0,0,0,0
CANCER_1764081,1,0,1,1
CANCER_1764111,0,0,0,0
CANCER_1764116,1,0,0,1
CANCER_1764118,0,0,0,0
CANCER_1764176,0,0,0,0
CANCER_1764188,0,0,0,0
CANCER_1764215,1,0,1,1
CANCER_1764225,0,0,0,0
CANCER_1764251,1,0,1,1
CANCER_1764272,0,0,0,0
CANCER_1764286,0,0,0,0
CANCER_1764293,1,0,1,1
CANCER_1764297,0,0,0,0
CANCER_1764329,0,0,0,0
CANCER_1764338,0,0,0,0
CANCER_1764339,0,0,0,0
CANCER_1764424,0,0,0,0
CANCER_1764425,0,0,0,0
CANCER_1764434,1,0,1,1
CANCER_1764454,0,0,0,0
CANCER_1764480,0,0,0,0
CANCER_1764500,0,0,0,0
CANCER_1764549,0,0,0,0
CANCER_1764551,0,0,0,0
CANCER_1764649,1,0,0,1
CANCER_1764662,0,0,0,0
CANCER_1764670,0,0,0,0
CANCER_1764685,0,0,0,0
CANCER_1764733,0,0,0,0
CANCER_1764734,0,0,0,0
CANCER_1764751,0,0,0,0
CANCER_1764841,0,0,0,0
CANCER_1764842,0,0,0,0
CANCER_1764848,0,0,0,0
CANCER_1764853,1,0,1,1
CANCER_1764854,1,0,1,1
CANCER_1764855,0,0,0,0
CANCER_1764856,0,0,0,0
CANCER_1764860,0,0,0,0
CANCER_1764882,1,0,1,1
CANCER_1764885,0,0,0,0
CANCER_1764888,0,0,0,0
CANCER_1764912,0,0,0,0
CANCER_1764913,1,0,1,1
CANCER_1764932,0,0,0,0
CANCER_1764960,0,0,0,0
CANCER_1764961,1,0,1,1
CANCER_1764964,1,0,1,1
CANCER_1765,0,0,0,0
CANCER_1765019,0,0,0,0
CANCER_1765059,0,0,0,0
CANCER_1765063,1,0,0,1
CANCER_1765076,0,0,0,0
CANCER_1765132,0,0,0,0
CANCER_1765164,0,0,0,0
CANCER_1765188,0,0,0,0
CANCER_1765255,0,0,0,0
CANCER_1765267,0,0,0,0
CANCER_1765285,0,0,0,0
CANCER_1765361,0,0,0,0
CANCER_1765362,0,0,0,0
CANCER_1765380,0,0,0,0
CANCER_1765381,0,0,0,0
CANCER_1765403,0,0,0,0
CANCER_1765404,1,0,1,1
CANCER_1765428,1,0,1,1
CANCER_1765431,0,0,0,0
CANCER_1765434,0,0,0,0
CANCER_1765498,0,0,0,0
CANCER_1765539,0,0,0,0
CANCER_1765565,0,0,0,0
CANCER_1765574,1,0,1,1
CANCER_1765579,0,0,0,0
CANCER_1765581,0,0,0,0
CANCER_1765591,0,0,0,0
CANCER_1765598,0,0,0,0
CANCER_1765599,0,0,0,0
CANCER_1765610,0,0,0,0
CANCER_1765632,0,0,0,0
CANCER_1765651,0,0,0,0
CANCER_1765659,1,0,1,1
CANCER_1765678,0,0,0,0
CANCER_1765737,0,0,0,0
CANCER_1765749,0,0,0,0
CANCER_1765799,0,0,0,0
CANCER_1765822,0,0,0,0
CANCER_1765823,0,0,0,0
CANCER_1765826,1,0,1,1
CANCER_1765827,0,0,0,0
CANCER_1765848,0,0,0,0
CANCER_1765855,0,0,0,0
CANCER_1765856,1,0,1,1
CANCER_1765961,1,0,0,1
CANCER_1765998,0,0,0,0
CANCER_17660,0,0,0,0
CANCER_1766046,0,0,0,0
CANCER_1766047,1,0,1,1
CANCER_1766070,0,0,0,0
CANCER_1766107,0,0,0,0
CANCER_1766127,0,0,0,0
CANCER_1766137,0,0,0,0
CANCER_1766180,0,0,0,0
CANCER_1766181,0,0,0,0
CANCER_1766182,0,0,0,0
CANCER_17662,1,0,0,1
CANCER_1766249,0,0,0,0
CANCER_1766302,1,0,1,1
CANCER_1766303,0,0,0,0
CANCER_1766346,0,0,0,0
CANCER_1766368,0,0,0,0
CANCER_1766393,0,0,0,0
CANCER_1766427,0,0,0,0
CANCER_1766428,0,0,0,0
CANCER_1766446,0,0,0,0
CANCER_1766447,0,0,0,0
CANCER_1766465,1,0,1,1
CANCER_17665,1,0,0,1
CANCER_1766518,0,0,0,0
CANCER_1766527,0,0,0,0
CANCER_1766544,0,0,0,0
CANCER_1766545,1,0,1,1
CANCER_1766570,1,0,1,1
CANCER_1766577,0,0,0,0
CANCER_1766585,1,0,1,1
CANCER_1766586,0,0,0,0
CANCER_1766598,0,0,0,0
CANCER_17666,0,0,0,0
CANCER_1766603,0,0,0,0
CANCER_1766629,1,0,1,1
CANCER_1766656,0,0,0,0
CANCER_1766682,0,0,0,0
CANCER_1766696,1,0,1,1
CANCER_17667,1,0,0,1
CANCER_1766749,0,0,0,0
CANCER_1766777,0,0,0,0
CANCER_1766790,1,0,1,1
CANCER_1766830,0,0,0,0
CANCER_17669,0,0,0,0
CANCER_1766907,1,0,1,1
CANCER_1766908,0,0,0,0
CANCER_1766909,0,0,0,0
CANCER_1766948,0,0,0,0
CANCER_1767000,0,0,0,0
CANCER_1767043,0,0,0,0
CANCER_1767045,0,0,0,0
CANCER_1767061,1,0,1,1
CANCER_1767078,0,0,0,0
CANCER_1767116,1,0,1,1
CANCER_1767127,1,0,1,1
CANCER_1767132,0,0,0,0
CANCER_1767194,1,0,1,1
CANCER_1767195,0,0,0,0
CANCER_1767196,0,0,0,0
CANCER_17672,1,0,0,1
CANCER_1767205,0,0,0,0
CANCER_1767276,1,0,1,1
CANCER_1767283,1,0,1,1
CANCER_1767288,0,0,0,0
CANCER_17673,1,0,0,1
CANCER_1767309,0,0,0,0
CANCER_1767358,0,0,0,0
CANCER_1767382,0,0,0,0
CANCER_1767420,0,0,0,0
CANCER_1767472,1,0,1,1
CANCER_1767499,0,0,0,0
CANCER_17675,1,0,0,1
CANCER_1767526,0,0,0,0
CANCER_1767527,1,0,1,1
CANCER_1767528,0,0,0,0
CANCER_1767536,0,0,0,0
CANCER_1767540,0,0,0,0
CANCER_1767560,0,0,0,0
CANCER_1767561,1,0,1,1
CANCER_1767639,0,0,0,0
CANCER_1767664,0,0,0,0
CANCER_1767670,0,0,0,0
CANCER_1767691,0,0,0,0
CANCER_1767692,0,0,0,0
CANCER_17677,1,0,0,1
CANCER_1767703,0,0,0,0
CANCER_1767721,1,0,1,1
CANCER_1767726,0,0,0,0
CANCER_1767731,0,0,0,0
CANCER_1767768,1,0,1,1
CANCER_1767849,0,0,0,0
CANCER_1767888,0,0,0,0
CANCER_17679,0,0,0,0
CANCER_1767913,1,0,1,1
CANCER_1767918,0,0,0,0
CANCER_1767922,0,0,0,0
CANCER_1767971,0,0,0,0
CANCER_1768,0,0,0,0
CANCER_1768055,0,0,0,0
CANCER_1768063,0,0,0,0
CANCER_17682,1,0,0,1
CANCER_1768212,0,0,0,0
CANCER_1768254,0,0,0,0
CANCER_1768260,0,0,0,0
CANCER_1768262,0,0,0,0
CANCER_17683,0,0,0,0
CANCER_17684,1,0,0,1
CANCER_1768454,0,0,0,0
CANCER_1768486,1,0,1,1
CANCER_17685,1,0,0,1
CANCER_1768507,0,0,0,0
CANCER_1768544,1,0,1,1
CANCER_1768616,1,0,1,1
CANCER_1768639,0,0,0,0
CANCER_1768640,0,0,0,0
CANCER_1768663,1,0,1,1
CANCER_1768671,0,0,0,0
CANCER_1768682,0,0,0,0
CANCER_1768732,0,0,0,0
CANCER_1768820,0,0,0,0
CANCER_1768958,0,0,0,0
CANCER_1768976,0,0,0,0
CANCER_17690,0,0,0,0
CANCER_1769019,1,0,1,1
CANCER_1769028,1,0,1,1
CANCER_1769038,0,0,0,0
CANCER_1769039,0,0,0,0
CANCER_1769076,0,0,0,0
CANCER_1769077,1,0,1,1
CANCER_1769083,0,0,0,0
CANCER_1769092,0,0,0,0
CANCER_1769100,0,0,0,0
CANCER_1769103,0,0,0,0
CANCER_1769106,0,0,0,0
CANCER_1769138,0,0,0,0
CANCER_1769254,0,0,0,0
CANCER_1769272,0,0,0,0
CANCER_1769320,0,0,0,0
CANCER_17694,1,0,0,1
CANCER_1769400,1,0,0,1
CANCER_1769401,0,0,0,0
CANCER_1769417,0,0,0,0
CANCER_1769454,1,0,1,1
CANCER_17695,0,0,0,0
CANCER_1769568,1,0,1,1
CANCER_1769591,0,0,0,0
CANCER_1769598,1,0,1,1
CANCER_1769642,0,0,0,0
CANCER_1769653,0,0,0,0
CANCER_1769686,0,0,0,0
CANCER_1769706,1,0,0,1
CANCER_1769728,0,0,0,0
CANCER_1769782,0,0,0,0
CANCER_1769881,0,0,0,0
CANCER_1769883,0,0,0,0
CANCER_1769925,0,0,0,0
CANCER_1769934,1,0,1,1
CANCER_1769937,0,0,0,0
CANCER_1769939,1,0,1,1
CANCER_1769949,0,0,0,0
CANCER_1769962,0,0,0,0
CANCER_1769978,1,0,1,1
CANCER_1770151,1,0,1,1
CANCER_1770207,0,0,0,0
CANCER_1770270,0,0,0,0
CANCER_1770345,0,0,0,0
CANCER_1770346,0,0,0,0
CANCER_1770355,0,0,0,0
CANCER_1770361,0,0,0,0
CANCER_1770367,0,0,0,0
CANCER_1770412,0,0,0,0
CANCER_1770426,0,0,0,0
CANCER_1770442,0,0,0,0
CANCER_1770462,0,0,0,0
CANCER_1770479,0,0,0,0
CANCER_1770486,0,0,0,0
CANCER_1770487,1,0,1,1
CANCER_1770580,0,0,0,0
CANCER_1770620,0,0,0,0
CANCER_1770667,1,0,1,1
CANCER_1770673,1,0,1,1
CANCER_1770697,0,0,0,0
CANCER_1770727,1,0,1,1
CANCER_1770744,1,0,1,1
CANCER_1770837,0,0,0,0
CANCER_1770848,0,0,0,0
CANCER_1770876,0,0,0,0
CANCER_1770890,0,0,0,0
CANCER_1770894,1,0,1,1
CANCER_1770901,0,0,0,0
CANCER_1770902,0,0,0,0
CANCER_1770909,0,0,0,0
CANCER_1770948,1,0,1,1
CANCER_1770950,1,0,1,1
CANCER_1770960,1,0,1,1
CANCER_1770979,0,0,0,0
CANCER_1770991,0,0,0,0
CANCER_1771022,0,0,0,0
CANCER_1771034,0,0,0,0
CANCER_1771053,1,0,1,1
CANCER_1771102,0,0,0,0
CANCER_1771151,0,0,0,0
CANCER_1771153,0,0,0,0
CANCER_1771154,0,0,0,0
CANCER_1771193,0,0,0,0
CANCER_1771205,0,0,0,0
CANCER_1771269,0,0,0,0
CANCER_1771294,0,0,0,0
CANCER_1771296,0,0,0,0
CANCER_1771304,0,0,0,0
CANCER_1771387,1,0,1,1
CANCER_1771409,0,0,0,0
CANCER_1771435,0,0,0,0
CANCER_1771543,1,0,1,1
CANCER_1771621,1,0,1,1
CANCER_1771735,0,0,0,0
CANCER_1771775,0,0,0,0
CANCER_1771776,0,0,0,0
CANCER_1771777,0,0,0,0
CANCER_1771792,1,0,1,1
CANCER_1771813,0,0,0,0
CANCER_1771814,0,0,0,0
CANCER_1771827,0,0,0,0
CANCER_1771851,0,0,0,0
CANCER_1771861,0,0,0,0
CANCER_1771906,1,0,1,1
CANCER_1771924,0,0,0,0
CANCER_1771939,0,0,0,0
CANCER_1771962,0,0,0,0
CANCER_1771973,0,0,0,0
CANCER_1771992,1,0,1,1
CANCER_1772006,0,0,0,0
CANCER_1772067,1,0,1,1
CANCER_1772086,1,0,1,1
CANCER_1772095,0,0,0,0
CANCER_1772098,0,0,0,0
CANCER_1772385,0,0,0,0
CANCER_1772386,0,0,0,0
CANCER_1772446,1,0,1,1
CANCER_1772504,0,0,0,0
CANCER_1772554,0,0,0,0
CANCER_1772564,1,0,1,1
CANCER_1772594,0,0,0,0
CANCER_1772646,0,0,0,0
CANCER_1772655,0,0,0,0
CANCER_1772701,0,0,0,0
CANCER_1772708,0,0,0,0
CANCER_1772719,1,0,1,1
CANCER_1772720,0,0,0,0
CANCER_1772773,0,0,0,0
CANCER_1772859,0,0,0,0
CANCER_1772860,1,0,1,1
CANCER_1772899,0,0,0,0
CANCER_1772943,0,0,0,0
CANCER_1773008,1,0,0,1
CANCER_1773013,0,0,0,0
CANCER_1773017,1,0,1,1
CANCER_1773067,0,0,0,0
CANCER_1773087,0,0,0,0
CANCER_1773104,0,0,0,0
CANCER_1773175,0,0,0,0
CANCER_1773204,0,0,0,0
CANCER_1773218,0,0,0,0
CANCER_1773288,0,0,0,0
CANCER_1773296,0,0,0,0
CANCER_1773302,1,0,1,1
CANCER_1773338,0,0,0,0
CANCER_1773361,1,0,1,1
CANCER_1773388,0,0,0,0
CANCER_1773406,0,0,0,0
CANCER_1773426,1,0,1,1
CANCER_1773447,0,0,0,0
CANCER_1773554,0,0,0,0
CANCER_1773576,0,0,0,0
CANCER_1773580,1,0,1,1
CANCER_1773627,0,0,0,0
CANCER_1773644,0,0,0,0
CANCER_1773662,0,0,0,0
CANCER_1773674,1,0,1,1
CANCER_1773684,1,0,1,1
CANCER_1773705,0,0,0,0
CANCER_1773800,1,0,1,1
CANCER_1773833,0,0,0,0
CANCER_1773845,0,0,0,0
CANCER_1773875,0,0,0,0
CANCER_1773914,0,0,0,0
CANCER_1773923,0,0,0,0
CANCER_1773924,0,0,0,0
CANCER_1773931,0,0,0,0
CANCER_1773984,0,0,0,0
CANCER_1773996,0,0,0,0
CANCER_1774,0,0,0,0
CANCER_1774058,0,0,0,0
CANCER_1774067,1,0,1,1
CANCER_1774100,0,0,0,0
CANCER_1774173,0,0,0,0
CANCER_1774188,1,0,1,1
CANCER_1774190,1,0,1,1
CANCER_1774191,1,0,1,1
CANCER_1774260,0,0,0,0
CANCER_1774266,0,0,0,0
CANCER_1774280,0,0,0,0
CANCER_1774395,0,0,0,0
CANCER_1774411,0,0,0,0
CANCER_1774420,0,0,0,0
CANCER_1774526,0,0,0,0
CANCER_1774551,0,0,0,0
CANCER_1774630,1,0,1,1
CANCER_1774631,0,0,0,0
CANCER_1774646,0,0,0,0
CANCER_1774655,0,0,0,0
CANCER_1774661,0,0,0,0
CANCER_1774684,0,0,0,0
CANCER_1774696,1,0,1,1
CANCER_1774741,0,0,0,0
CANCER_1774840,0,0,0,0
CANCER_1774842,1,0,1,1
CANCER_1774873,0,0,0,0
CANCER_1774890,1,0,1,1
CANCER_1774939,1,0,1,1
CANCER_1774967,0,0,0,0
CANCER_1774983,0,0,0,0
CANCER_1774985,1,0,1,1
CANCER_1774995,0,0,0,0
CANCER_1775009,1,0,1,1
CANCER_1775035,0,0,0,0
CANCER_1775048,0,0,0,0
CANCER_1775071,0,0,0,0
CANCER_1775087,1,0,1,1
CANCER_1775151,0,0,0,0
CANCER_1775185,0,0,0,0
CANCER_1775207,0,0,0,0
CANCER_1775237,1,0,1,1
CANCER_1775238,0,0,0,0
CANCER_1775239,0,0,0,0
CANCER_1775241,0,0,0,0
CANCER_1775255,0,0,0,0
CANCER_1775284,1,0,1,1
CANCER_1775290,0,0,0,0
CANCER_1775337,1,0,1,1
CANCER_1775338,0,0,0,0
CANCER_1775420,0,0,0,0
CANCER_1775445,0,0,0,0
CANCER_1775446,0,0,0,0
CANCER_1775497,0,0,0,0
CANCER_1775509,0,0,0,0
CANCER_1775514,0,0,0,0
CANCER_1775515,1,0,1,1
CANCER_1775519,0,0,0,0
CANCER_1775525,0,0,0,0
CANCER_1775527,1,0,1,1
CANCER_1775528,0,0,0,0
CANCER_1775530,0,0,0,0
CANCER_1775589,0,0,0,0
CANCER_1775607,0,0,0,0
CANCER_1775622,0,0,0,0
CANCER_1775624,0,0,0,0
CANCER_1775634,1,0,1,1
CANCER_1775738,0,0,0,0
CANCER_1775743,1,0,1,1
CANCER_1775794,0,0,0,0
CANCER_1775802,0,0,0,0
CANCER_1775846,1,0,1,1
CANCER_1775848,0,0,0,0
CANCER_1775854,0,0,0,1
CANCER_1775900,1,0,1,1
CANCER_1775937,0,0,0,0
CANCER_1775969,0,0,0,0
CANCER_1775970,0,0,0,0
CANCER_1775998,0,0,0,0
CANCER_1776041,0,0,0,0
CANCER_1776061,0,0,0,0
CANCER_1776146,0,0,0,0
CANCER_1776163,1,0,0,1
CANCER_1776165,0,0,0,0
CANCER_1776172,1,0,1,1
CANCER_1776175,1,0,1,1
CANCER_1776190,0,0,0,0
CANCER_1776199,0,0,0,0
CANCER_1776230,0,0,0,0
CANCER_1776242,0,0,0,0
CANCER_1776254,1,0,1,1
CANCER_1776265,0,0,0,0
CANCER_1776293,0,0,0,0
CANCER_1776302,0,0,0,0
CANCER_1776315,0,0,0,0
CANCER_1776349,1,0,1,1
CANCER_1776351,0,0,0,0
CANCER_1776395,0,0,0,0
CANCER_1776422,0,0,0,0
CANCER_1776423,0,0,0,0
CANCER_1776440,1,0,1,1
CANCER_1776546,0,0,0,0
CANCER_1776554,0,0,0,0
CANCER_1776576,0,0,0,0
CANCER_1776589,0,0,0,0
CANCER_1776600,0,0,0,0
CANCER_1776639,0,0,0,0
CANCER_1776652,0,0,0,0
CANCER_1776675,0,0,0,0
CANCER_1776678,0,0,0,0
CANCER_1776713,1,0,1,1
CANCER_1776714,0,0,0,0
CANCER_1776759,0,0,0,0
CANCER_1776811,0,0,0,0
CANCER_1776812,0,0,0,0
CANCER_1776828,0,0,0,0
CANCER_1776915,0,0,0,0
CANCER_1776943,0,0,0,0
CANCER_1776944,0,0,0,0
CANCER_1776954,0,0,0,0
CANCER_1777028,0,0,0,0
CANCER_1777036,0,0,0,0
CANCER_1777038,1,0,1,1
CANCER_1777056,0,0,0,0
CANCER_1777084,1,0,1,1
CANCER_1777103,1,0,1,1
CANCER_1777113,1,0,1,1
CANCER_1777140,0,0,0,0
CANCER_1777194,0,0,0,0
CANCER_1777209,0,0,0,0
CANCER_1777213,0,0,0,0
CANCER_1777235,0,0,0,0
CANCER_1777236,0,0,0,0
CANCER_1777251,0,0,0,0
CANCER_1777258,0,0,0,0
CANCER_1777276,0,0,0,0
CANCER_1777301,0,0,0,0
CANCER_1777371,0,0,0,0
CANCER_1777386,0,0,0,0
CANCER_1777394,0,0,0,0
CANCER_1777398,0,0,0,0
CANCER_1777404,0,0,0,0
CANCER_1777470,0,0,0,0
CANCER_1777471,0,0,0,0
CANCER_1777474,1,0,0,1
CANCER_1777499,0,0,0,0
CANCER_1777502,0,0,0,0
CANCER_1777530,0,0,0,0
CANCER_1777580,1,0,1,1
CANCER_1777582,0,0,0,0
CANCER_1777585,1,0,1,1
CANCER_1777597,1,0,1,1
CANCER_1777598,0,0,0,0
CANCER_1777666,0,0,0,0
CANCER_1777667,0,0,0,0
CANCER_1777706,0,0,0,0
CANCER_1777731,0,0,0,0
CANCER_1777738,1,0,1,1
CANCER_1777739,0,0,0,0
CANCER_1777769,0,0,0,0
CANCER_1777782,1,0,1,1
CANCER_1777787,0,0,0,0
CANCER_1777836,0,0,0,0
CANCER_1777843,0,0,0,0
CANCER_1777872,0,0,0,0
CANCER_1777891,0,0,0,0
CANCER_1777924,0,0,0,0
CANCER_1777938,1,0,1,1
CANCER_1777957,0,0,0,0
CANCER_1777992,0,0,0,0
CANCER_1778043,0,0,0,0
CANCER_1778064,0,0,0,0
CANCER_1778081,0,0,0,0
CANCER_1778131,0,0,0,0
CANCER_1778182,0,0,0,0
CANCER_1778204,1,0,1,1
CANCER_1778233,0,0,0,0
CANCER_1778254,1,0,1,1
CANCER_1778255,1,0,1,1
CANCER_1778281,0,0,0,0
CANCER_1778287,0,0,0,0
CANCER_1778304,1,0,1,1
CANCER_1778339,0,0,0,0
CANCER_1778348,0,0,0,0
CANCER_1778376,0,0,0,0
CANCER_1778377,1,0,1,1
CANCER_1778412,1,0,1,1
CANCER_1778438,1,0,0,1
CANCER_1778446,0,0,0,0
CANCER_1778454,0,0,0,0
CANCER_1778478,1,0,1,1
CANCER_1778479,0,0,0,0
CANCER_1778480,1,0,1,1
CANCER_1778528,1,0,1,1
CANCER_1778529,1,0,1,1
CANCER_1778540,1,0,1,1
CANCER_1778559,0,0,0,0
CANCER_1778572,0,0,0,0
CANCER_1778576,0,0,0,0
CANCER_1778589,0,0,0,0
CANCER_1778620,0,0,0,0
CANCER_1778657,0,0,0,0
CANCER_1778725,0,0,0,0
CANCER_1778764,0,0,0,0
CANCER_1778773,0,0,0,0
CANCER_1778774,1,0,1,1
CANCER_177879,0,0,0,1
CANCER_1778834,0,0,0,0
CANCER_1778852,1,0,1,1
CANCER_1778874,0,0,0,0
CANCER_1778883,0,0,0,0
CANCER_1778890,0,0,0,0
CANCER_1778900,0,0,0,0
CANCER_1778904,0,0,0,0
CANCER_1778959,1,0,1,1
CANCER_1778966,0,0,0,0
CANCER_1778978,0,0,0,0
CANCER_1778979,0,0,0,0
CANCER_1778982,1,0,0,1
CANCER_1779008,0,0,0,0
CANCER_1779009,0,0,0,0
CANCER_177906,0,0,0,0
CANCER_1779082,0,0,0,0
CANCER_1779085,1,0,1,1
CANCER_1779107,0,0,0,0
CANCER_1779108,0,0,0,0
CANCER_1779121,1,0,1,1
CANCER_1779228,1,0,1,1
CANCER_1779229,1,0,1,1
CANCER_1779240,0,0,0,0
CANCER_1779244,0,0,0,0
CANCER_1779246,0,0,0,0
CANCER_1779284,0,0,0,0
CANCER_1779288,1,0,1,1
CANCER_1779311,0,0,0,0
CANCER_1779438,0,0,0,0
CANCER_1779453,0,0,0,0
CANCER_1779474,1,0,1,1
CANCER_1779482,0,0,0,0
CANCER_1779498,0,0,0,0
CANCER_177952,0,0,0,0
CANCER_1779521,1,0,1,1
CANCER_1779532,0,0,0,0
CANCER_1779579,0,0,0,0
CANCER_1779664,0,0,0,0
CANCER_1779670,0,0,0,0
CANCER_1779739,1,0,1,1
CANCER_1779805,1,0,1,1
CANCER_1779848,0,0,0,0
CANCER_1779859,0,0,0,0
CANCER_1779886,0,0,0,0
CANCER_1779897,0,0,0,0
CANCER_1779901,1,0,1,1
CANCER_1779952,1,0,1,1
CANCER_1779978,1,0,0,1
CANCER_1779994,0,0,0,0
CANCER_1780007,0,0,0,0
CANCER_1780011,0,0,0,0
CANCER_1780064,0,0,0,0
CANCER_1780065,0,0,0,0
CANCER_1780123,0,0,0,0
CANCER_1780196,0,0,0,0
CANCER_1780270,0,0,0,0
CANCER_1780273,1,0,1,1
CANCER_1780293,0,0,0,0
CANCER_1780308,0,0,0,0
CANCER_1780342,0,0,0,0
CANCER_1780384,0,0,0,0
CANCER_1780403,1,0,1,1
CANCER_1780411,0,0,0,0
CANCER_1780414,0,0,0,0
CANCER_1780422,0,0,0,0
CANCER_1780427,0,0,0,0
CANCER_1780434,1,0,0,1
CANCER_1780445,0,0,0,0
CANCER_1780503,1,0,1,1
CANCER_1780511,0,0,0,0
CANCER_1780516,1,0,1,1
CANCER_1780569,0,0,0,0
CANCER_1780582,1,0,1,1
CANCER_1780598,0,0,0,0
CANCER_1780603,0,0,0,0
CANCER_1780626,1,0,1,1
CANCER_1780627,0,0,0,0
CANCER_1780628,0,0,0,0
CANCER_1780635,0,0,0,0
CANCER_1780658,0,0,0,0
CANCER_1780675,0,0,0,0
CANCER_1780720,0,0,0,0
CANCER_1780749,0,0,0,0
CANCER_1780758,0,0,0,0
CANCER_1780763,0,0,0,0
CANCER_1780771,0,0,0,0
CANCER_1780866,0,0,0,0
CANCER_1780871,1,0,1,1
CANCER_1780877,0,0,0,0
CANCER_1780890,0,0,0,0
CANCER_1780893,1,0,1,1
CANCER_1780937,0,0,0,0
CANCER_1780942,0,0,0,0
CANCER_1780955,0,0,0,0
CANCER_1780965,0,0,0,0
CANCER_1780972,0,0,0,0
CANCER_1780982,0,0,0,0
CANCER_1780983,0,0,0,0
CANCER_1781000,0,0,0,0
CANCER_1781034,0,0,0,0
CANCER_1781047,0,0,0,0
CANCER_1781063,0,0,0,0
CANCER_1781068,0,0,0,0
CANCER_1781086,1,0,1,1
CANCER_1781087,0,0,0,0
CANCER_1781146,0,0,0,0
CANCER_1781147,0,0,0,0
CANCER_1781182,0,0,0,0
CANCER_1781198,0,0,0,0
CANCER_1781235,0,0,0,0
CANCER_1781281,1,0,1,1
CANCER_1781284,0,0,0,0
CANCER_1781305,1,0,1,1
CANCER_1781315,0,0,0,0
CANCER_1781351,0,0,0,0
CANCER_1781355,1,0,1,1
CANCER_1781357,0,0,0,0
CANCER_1781399,0,0,0,0
CANCER_1781400,0,0,0,0
CANCER_1781439,0,0,0,0
CANCER_1781478,1,0,1,1
CANCER_1781512,0,0,0,0
CANCER_1781517,0,0,0,0
CANCER_1781542,0,0,0,0
CANCER_1781567,0,0,0,0
CANCER_1781572,1,0,1,1
CANCER_1781578,1,0,1,1
CANCER_1781581,1,0,1,1
CANCER_1781598,1,0,1,1
CANCER_1781609,0,0,0,0
CANCER_1781619,1,0,1,1
CANCER_1781690,0,0,0,0
CANCER_1781735,0,0,0,0
CANCER_1781736,0,0,0,0
CANCER_1781748,0,0,0,0
CANCER_1781767,0,0,0,0
CANCER_1781785,0,0,0,0
CANCER_1781876,0,0,0,0
CANCER_1781886,1,0,1,1
CANCER_1781900,1,0,1,1
CANCER_1781909,1,0,1,1
CANCER_1781917,0,0,0,0
CANCER_1781934,0,0,0,0
CANCER_1781971,1,0,1,1
CANCER_1781984,0,0,0,0
CANCER_1782004,0,0,0,0
CANCER_1782026,1,0,1,1
CANCER_1782087,0,0,0,0
CANCER_1782099,0,0,0,0
CANCER_1782113,0,0,0,0
CANCER_1782125,0,0,0,0
CANCER_1782126,0,0,0,0
CANCER_1782127,1,0,1,1
CANCER_1782144,1,0,1,1
CANCER_1782156,0,0,0,0
CANCER_1782160,1,0,1,1
CANCER_1782166,0,0,0,0
CANCER_1782167,0,0,0,0
CANCER_1782168,0,0,0,0
CANCER_1782170,0,0,0,0
CANCER_1782171,1,0,1,1
CANCER_1782183,0,0,0,0
CANCER_1782184,0,0,0,0
CANCER_1782212,0,0,0,0
CANCER_1782300,0,0,0,0
CANCER_1782312,0,0,0,0
CANCER_1782313,0,0,0,0
CANCER_1782352,1,0,1,1
CANCER_1782372,1,0,1,1
CANCER_1782387,0,0,0,0
CANCER_1782396,1,0,0,1
CANCER_1782403,0,0,0,0
CANCER_1782463,0,0,0,0
CANCER_1782557,0,0,0,0
CANCER_1782566,0,0,0,0
CANCER_1782581,0,0,0,0
CANCER_1782582,0,0,0,0
CANCER_1782588,0,0,0,0
CANCER_1782611,1,0,0,1
CANCER_1782658,0,0,0,0
CANCER_1782671,0,0,0,0
CANCER_1782688,1,0,1,1
CANCER_1782689,1,0,1,1
CANCER_1782715,0,0,0,0
CANCER_1782739,0,0,0,0
CANCER_1782749,0,0,0,0
CANCER_1782779,0,0,0,0
CANCER_1782791,0,0,0,0
CANCER_1782794,0,0,0,0
CANCER_1782804,0,0,0,0
CANCER_1782830,0,0,0,0
CANCER_1782846,0,0,0,0
CANCER_1782872,1,0,1,1
CANCER_1782927,0,0,0,0
CANCER_1782933,1,0,1,1
CANCER_1782934,0,0,0,0
CANCER_1782960,0,0,0,0
CANCER_1782973,0,0,0,0
CANCER_1782974,0,0,0,0
CANCER_1782983,0,0,0,0
CANCER_1782987,0,0,0,0
CANCER_1783003,0,0,0,0
CANCER_1783006,0,0,0,0
CANCER_1783025,1,0,1,1
CANCER_1783039,0,0,0,0
CANCER_1783072,0,0,0,0
CANCER_1783088,0,0,0,0
CANCER_1783122,0,0,0,0
