reviewer_id,reviewer_domain,blinded_case_id,assignment_type,case_domain,gene,variant_identifier,baseline_condition_label,target_context,primary_expert_endpoint_question,arrhythmia_high_value_gene,sads_cpvt_priority,portable_without_additional_interpretation,confidence_1_to_5,requires_disease_specific_review,requires_population_or_penetrance_context,requires_genotype_first_or_trigger_context,not_adjudicable,not_adjudicable_reason,short_rationale,review_minutes
ARR_R5,inherited_arrhythmia,SADS_PRIORITY_011,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNJ2,8920,Andersen Tawil syndrome|Congenital long QT syndrome|not provided|Andersen Tawil syndrome;Short QT syndrome type 3|Cardiovascular phenotype,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,SADS_PRIORITY_012,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNJ2,8923,"Andersen Tawil syndrome|Congenital long QT syndrome|not provided|Andersen Tawil syndrome;Atrial fibrillation, familial, 9;Short QT syndrome type 3|Andersen Tawil syndrome;Short QT syndrome type 3|not specified|Cardiovascular phenotype","SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,SADS_PRIORITY_012,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNJ2,8923,"Andersen Tawil syndrome|Congenital long QT syndrome|not provided|Andersen Tawil syndrome;Atrial fibrillation, familial, 9;Short QT syndrome type 3|Andersen Tawil syndrome;Short QT syndrome type 3|not specified|Cardiovascular phenotype","SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,SADS_PRIORITY_012,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNJ2,8923,"Andersen Tawil syndrome|Congenital long QT syndrome|not provided|Andersen Tawil syndrome;Atrial fibrillation, familial, 9;Short QT syndrome type 3|Andersen Tawil syndrome;Short QT syndrome type 3|not specified|Cardiovascular phenotype","SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,SADS_PRIORITY_012,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNJ2,8923,"Andersen Tawil syndrome|Congenital long QT syndrome|not provided|Andersen Tawil syndrome;Atrial fibrillation, familial, 9;Short QT syndrome type 3|Andersen Tawil syndrome;Short QT syndrome type 3|not specified|Cardiovascular phenotype","SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,SADS_PRIORITY_012,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNJ2,8923,"Andersen Tawil syndrome|Congenital long QT syndrome|not provided|Andersen Tawil syndrome;Atrial fibrillation, familial, 9;Short QT syndrome type 3|Andersen Tawil syndrome;Short QT syndrome type 3|not specified|Cardiovascular phenotype","SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,SADS_PRIORITY_013,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNJ2,8924,Andersen Tawil syndrome|Congenital long QT syndrome,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,SADS_PRIORITY_013,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNJ2,8924,Andersen Tawil syndrome|Congenital long QT syndrome,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,SADS_PRIORITY_013,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNJ2,8924,Andersen Tawil syndrome|Congenital long QT syndrome,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,SADS_PRIORITY_013,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNJ2,8924,Andersen Tawil syndrome|Congenital long QT syndrome,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,SADS_PRIORITY_013,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNJ2,8924,Andersen Tawil syndrome|Congenital long QT syndrome,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,SADS_PRIORITY_014,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNJ2,8926,Andersen Tawil syndrome|Congenital long QT syndrome|Cardiovascular phenotype,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,SADS_PRIORITY_014,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNJ2,8926,Andersen Tawil syndrome|Congenital long QT syndrome|Cardiovascular phenotype,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,SADS_PRIORITY_014,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNJ2,8926,Andersen Tawil syndrome|Congenital long QT syndrome|Cardiovascular phenotype,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,SADS_PRIORITY_014,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNJ2,8926,Andersen Tawil syndrome|Congenital long QT syndrome|Cardiovascular phenotype,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,SADS_PRIORITY_014,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNJ2,8926,Andersen Tawil syndrome|Congenital long QT syndrome|Cardiovascular phenotype,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,SADS_PRIORITY_015,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNJ2,8927,Short QT syndrome type 3|Short QT syndrome|Andersen Tawil syndrome;Short QT syndrome type 3,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,SADS_PRIORITY_015,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNJ2,8927,Short QT syndrome type 3|Short QT syndrome|Andersen Tawil syndrome;Short QT syndrome type 3,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,SADS_PRIORITY_015,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNJ2,8927,Short QT syndrome type 3|Short QT syndrome|Andersen Tawil syndrome;Short QT syndrome type 3,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,SADS_PRIORITY_015,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNJ2,8927,Short QT syndrome type 3|Short QT syndrome|Andersen Tawil syndrome;Short QT syndrome type 3,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,SADS_PRIORITY_015,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNJ2,8927,Short QT syndrome type 3|Short QT syndrome|Andersen Tawil syndrome;Short QT syndrome type 3,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,SADS_PRIORITY_016,SADS_CPVT_priority_addendum,inherited_arrhythmia,SCN1B,9252,"Generalized epilepsy with febrile seizures plus, type 1|not provided|Atrial fibrillation, familial, 13|Brugada syndrome 5|Developmental and epileptic encephalopathy, 52;Generalized epilepsy with febrile seizures plus, type 1;Brugada syndrome 5;Atrial fibrillation, familial, 13|Cardiovascular phenotype|SCN1B-related disorder","SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,SADS_PRIORITY_016,SADS_CPVT_priority_addendum,inherited_arrhythmia,SCN1B,9252,"Generalized epilepsy with febrile seizures plus, type 1|not provided|Atrial fibrillation, familial, 13|Brugada syndrome 5|Developmental and epileptic encephalopathy, 52;Generalized epilepsy with febrile seizures plus, type 1;Brugada syndrome 5;Atrial fibrillation, familial, 13|Cardiovascular phenotype|SCN1B-related disorder","SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,SADS_PRIORITY_016,SADS_CPVT_priority_addendum,inherited_arrhythmia,SCN1B,9252,"Generalized epilepsy with febrile seizures plus, type 1|not provided|Atrial fibrillation, familial, 13|Brugada syndrome 5|Developmental and epileptic encephalopathy, 52;Generalized epilepsy with febrile seizures plus, type 1;Brugada syndrome 5;Atrial fibrillation, familial, 13|Cardiovascular phenotype|SCN1B-related disorder","SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,SADS_PRIORITY_016,SADS_CPVT_priority_addendum,inherited_arrhythmia,SCN1B,9252,"Generalized epilepsy with febrile seizures plus, type 1|not provided|Atrial fibrillation, familial, 13|Brugada syndrome 5|Developmental and epileptic encephalopathy, 52;Generalized epilepsy with febrile seizures plus, type 1;Brugada syndrome 5;Atrial fibrillation, familial, 13|Cardiovascular phenotype|SCN1B-related disorder","SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,SADS_PRIORITY_016,SADS_CPVT_priority_addendum,inherited_arrhythmia,SCN1B,9252,"Generalized epilepsy with febrile seizures plus, type 1|not provided|Atrial fibrillation, familial, 13|Brugada syndrome 5|Developmental and epileptic encephalopathy, 52;Generalized epilepsy with febrile seizures plus, type 1;Brugada syndrome 5;Atrial fibrillation, familial, 13|Cardiovascular phenotype|SCN1B-related disorder","SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,SADS_PRIORITY_017,SADS_CPVT_priority_addendum,cardiomyopathy,SCN5A,9374,Sick sinus syndrome 1|not provided|Long QT syndrome 3|Familial isolated arrhythmogenic right ventricular dysplasia|Cardiovascular phenotype|Cardiac arrhythmia|8 conditions|Brugada syndrome|SCN5A-related disorder,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,SADS_PRIORITY_017,SADS_CPVT_priority_addendum,cardiomyopathy,SCN5A,9374,Sick sinus syndrome 1|not provided|Long QT syndrome 3|Familial isolated arrhythmogenic right ventricular dysplasia|Cardiovascular phenotype|Cardiac arrhythmia|8 conditions|Brugada syndrome|SCN5A-related disorder,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,SADS_PRIORITY_017,SADS_CPVT_priority_addendum,cardiomyopathy,SCN5A,9374,Sick sinus syndrome 1|not provided|Long QT syndrome 3|Familial isolated arrhythmogenic right ventricular dysplasia|Cardiovascular phenotype|Cardiac arrhythmia|8 conditions|Brugada syndrome|SCN5A-related disorder,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,SADS_PRIORITY_017,SADS_CPVT_priority_addendum,cardiomyopathy,SCN5A,9374,Sick sinus syndrome 1|not provided|Long QT syndrome 3|Familial isolated arrhythmogenic right ventricular dysplasia|Cardiovascular phenotype|Cardiac arrhythmia|8 conditions|Brugada syndrome|SCN5A-related disorder,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,SADS_PRIORITY_017,SADS_CPVT_priority_addendum,cardiomyopathy,SCN5A,9374,Sick sinus syndrome 1|not provided|Long QT syndrome 3|Familial isolated arrhythmogenic right ventricular dysplasia|Cardiovascular phenotype|Cardiac arrhythmia|8 conditions|Brugada syndrome|SCN5A-related disorder,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,SADS_PRIORITY_018,SADS_CPVT_priority_addendum,inherited_arrhythmia,SCN5A,9390,Brugada syndrome 1|Brugada syndrome|Cardiac arrhythmia|Cardiovascular phenotype|not provided|SCN5A-related disorder,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,SADS_PRIORITY_018,SADS_CPVT_priority_addendum,inherited_arrhythmia,SCN5A,9390,Brugada syndrome 1|Brugada syndrome|Cardiac arrhythmia|Cardiovascular phenotype|not provided|SCN5A-related disorder,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,SADS_PRIORITY_018,SADS_CPVT_priority_addendum,inherited_arrhythmia,SCN5A,9390,Brugada syndrome 1|Brugada syndrome|Cardiac arrhythmia|Cardiovascular phenotype|not provided|SCN5A-related disorder,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,SADS_PRIORITY_018,SADS_CPVT_priority_addendum,inherited_arrhythmia,SCN5A,9390,Brugada syndrome 1|Brugada syndrome|Cardiac arrhythmia|Cardiovascular phenotype|not provided|SCN5A-related disorder,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,SADS_PRIORITY_018,SADS_CPVT_priority_addendum,inherited_arrhythmia,SCN5A,9390,Brugada syndrome 1|Brugada syndrome|Cardiac arrhythmia|Cardiovascular phenotype|not provided|SCN5A-related disorder,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,SADS_PRIORITY_019,SADS_CPVT_priority_addendum,inherited_arrhythmia,SCN5A,9391,Brugada syndrome 1|Brugada syndrome|not provided|Cardiac arrhythmia|Congenital long QT syndrome,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,SADS_PRIORITY_019,SADS_CPVT_priority_addendum,inherited_arrhythmia,SCN5A,9391,Brugada syndrome 1|Brugada syndrome|not provided|Cardiac arrhythmia|Congenital long QT syndrome,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,SADS_PRIORITY_019,SADS_CPVT_priority_addendum,inherited_arrhythmia,SCN5A,9391,Brugada syndrome 1|Brugada syndrome|not provided|Cardiac arrhythmia|Congenital long QT syndrome,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,SADS_PRIORITY_019,SADS_CPVT_priority_addendum,inherited_arrhythmia,SCN5A,9391,Brugada syndrome 1|Brugada syndrome|not provided|Cardiac arrhythmia|Congenital long QT syndrome,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,SADS_PRIORITY_019,SADS_CPVT_priority_addendum,inherited_arrhythmia,SCN5A,9391,Brugada syndrome 1|Brugada syndrome|not provided|Cardiac arrhythmia|Congenital long QT syndrome,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,SADS_PRIORITY_020,SADS_CPVT_priority_addendum,inherited_arrhythmia,SCN5A,9395,Sick sinus syndrome 1|Brugada syndrome 1|Conduction system disorder|Brugada syndrome|not provided|Cardiovascular phenotype|8 conditions|Congenital long QT syndrome|Cardiac arrhythmia,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,SADS_PRIORITY_020,SADS_CPVT_priority_addendum,inherited_arrhythmia,SCN5A,9395,Sick sinus syndrome 1|Brugada syndrome 1|Conduction system disorder|Brugada syndrome|not provided|Cardiovascular phenotype|8 conditions|Congenital long QT syndrome|Cardiac arrhythmia,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,SADS_PRIORITY_020,SADS_CPVT_priority_addendum,inherited_arrhythmia,SCN5A,9395,Sick sinus syndrome 1|Brugada syndrome 1|Conduction system disorder|Brugada syndrome|not provided|Cardiovascular phenotype|8 conditions|Congenital long QT syndrome|Cardiac arrhythmia,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,SADS_PRIORITY_020,SADS_CPVT_priority_addendum,inherited_arrhythmia,SCN5A,9395,Sick sinus syndrome 1|Brugada syndrome 1|Conduction system disorder|Brugada syndrome|not provided|Cardiovascular phenotype|8 conditions|Congenital long QT syndrome|Cardiac arrhythmia,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,SADS_PRIORITY_020,SADS_CPVT_priority_addendum,inherited_arrhythmia,SCN5A,9395,Sick sinus syndrome 1|Brugada syndrome 1|Conduction system disorder|Brugada syndrome|not provided|Cardiovascular phenotype|8 conditions|Congenital long QT syndrome|Cardiac arrhythmia,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,SADS_PRIORITY_021,SADS_CPVT_priority_addendum,cardiomyopathy,SCN5A,9406,Dilated cardiomyopathy 1E|Primary dilated cardiomyopathy|Brugada syndrome 1;Long QT syndrome 3|not provided|8 conditions|Cardiac arrhythmia,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,SADS_PRIORITY_021,SADS_CPVT_priority_addendum,cardiomyopathy,SCN5A,9406,Dilated cardiomyopathy 1E|Primary dilated cardiomyopathy|Brugada syndrome 1;Long QT syndrome 3|not provided|8 conditions|Cardiac arrhythmia,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,SADS_PRIORITY_021,SADS_CPVT_priority_addendum,cardiomyopathy,SCN5A,9406,Dilated cardiomyopathy 1E|Primary dilated cardiomyopathy|Brugada syndrome 1;Long QT syndrome 3|not provided|8 conditions|Cardiac arrhythmia,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,SADS_PRIORITY_021,SADS_CPVT_priority_addendum,cardiomyopathy,SCN5A,9406,Dilated cardiomyopathy 1E|Primary dilated cardiomyopathy|Brugada syndrome 1;Long QT syndrome 3|not provided|8 conditions|Cardiac arrhythmia,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,SADS_PRIORITY_021,SADS_CPVT_priority_addendum,cardiomyopathy,SCN5A,9406,Dilated cardiomyopathy 1E|Primary dilated cardiomyopathy|Brugada syndrome 1;Long QT syndrome 3|not provided|8 conditions|Cardiac arrhythmia,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,SADS_PRIORITY_022,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNE1,13475,Jervell and Lange-Nielsen syndrome 2|Long QT syndrome|not provided|Jervell and Lange-Nielsen syndrome 2;Long QT syndrome 5,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,SADS_PRIORITY_022,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNE1,13475,Jervell and Lange-Nielsen syndrome 2|Long QT syndrome|not provided|Jervell and Lange-Nielsen syndrome 2;Long QT syndrome 5,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,SADS_PRIORITY_022,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNE1,13475,Jervell and Lange-Nielsen syndrome 2|Long QT syndrome|not provided|Jervell and Lange-Nielsen syndrome 2;Long QT syndrome 5,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,SADS_PRIORITY_022,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNE1,13475,Jervell and Lange-Nielsen syndrome 2|Long QT syndrome|not provided|Jervell and Lange-Nielsen syndrome 2;Long QT syndrome 5,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,SADS_PRIORITY_022,SADS_CPVT_priority_addendum,inherited_arrhythmia,KCNE1,13475,Jervell and Lange-Nielsen syndrome 2|Long QT syndrome|not provided|Jervell and Lange-Nielsen syndrome 2;Long QT syndrome 5,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,SADS_PRIORITY_023,SADS_CPVT_priority_addendum,inherited_arrhythmia,MPL,14158,Congenital amegakaryocytic thrombocytopenia|not specified|Congenital amegakaryocytic thrombocytopenia;Essential thrombocythemia|Thrombocytopenia|not provided|Congenital amegakaryocytic thrombocytopenia 1|Thrombocythemia 2|Congenital amegakaryocytic thrombocytopenia 1;Primary myelofibrosis;Thrombocythemia 2|Long QT syndrome 2,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,SADS_PRIORITY_023,SADS_CPVT_priority_addendum,inherited_arrhythmia,MPL,14158,Congenital amegakaryocytic thrombocytopenia|not specified|Congenital amegakaryocytic thrombocytopenia;Essential thrombocythemia|Thrombocytopenia|not provided|Congenital amegakaryocytic thrombocytopenia 1|Thrombocythemia 2|Congenital amegakaryocytic thrombocytopenia 1;Primary myelofibrosis;Thrombocythemia 2|Long QT syndrome 2,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,SADS_PRIORITY_023,SADS_CPVT_priority_addendum,inherited_arrhythmia,MPL,14158,Congenital amegakaryocytic thrombocytopenia|not specified|Congenital amegakaryocytic thrombocytopenia;Essential thrombocythemia|Thrombocytopenia|not provided|Congenital amegakaryocytic thrombocytopenia 1|Thrombocythemia 2|Congenital amegakaryocytic thrombocytopenia 1;Primary myelofibrosis;Thrombocythemia 2|Long QT syndrome 2,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,SADS_PRIORITY_023,SADS_CPVT_priority_addendum,inherited_arrhythmia,MPL,14158,Congenital amegakaryocytic thrombocytopenia|not specified|Congenital amegakaryocytic thrombocytopenia;Essential thrombocythemia|Thrombocytopenia|not provided|Congenital amegakaryocytic thrombocytopenia 1|Thrombocythemia 2|Congenital amegakaryocytic thrombocytopenia 1;Primary myelofibrosis;Thrombocythemia 2|Long QT syndrome 2,"SADS, molecular autopsy, family-risk, genotype-first, or trigger-dependent reuse context",Does the assertion require postmortem/family-risk/PRF context before deterministic reuse?,True,True,,,,,,,,,
