snapshot_date,file_available,source_url_or_path,file_type,md5_or_sha256,variant_summary_available,submission_summary_available,XML_available,notes
2022-04,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2022/variant_summary_2022-04.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,no,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror not available in inspected archive.
2022-05,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2022/variant_summary_2022-05.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,no,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror not available in inspected archive.
2022-06,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2022/variant_summary_2022-06.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,no,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror not available in inspected archive.
2022-07,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2022/variant_summary_2022-07.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,no,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror not available in inspected archive.
2022-08,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2022/variant_summary_2022-08.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,no,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror not available in inspected archive.
2022-09,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2022/variant_summary_2022-09.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,no,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror not available in inspected archive.
2022-10,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2022/variant_summary_2022-10.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,no,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror not available in inspected archive.
2022-11,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2022/variant_summary_2022-11.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,no,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror not available in inspected archive.
2022-12,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2022/variant_summary_2022-12.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,no,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror not available in inspected archive.
2023-01,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2023/variant_summary_2023-01.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,no,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror not available in inspected archive.
2023-02,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2023/variant_summary_2023-02.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,no,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror not available in inspected archive.
2023-03,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2023/variant_summary_2023-03.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,no,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror not available in inspected archive.
2023-04,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2023/variant_summary_2023-04.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,no,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror not available in inspected archive.
2023-05,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2023/variant_summary_2023-05.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,no,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror not available in inspected archive.
2023-06,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2023/variant_summary_2023-06.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,no,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror not available in inspected archive.
2023-07,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2023/variant_summary_2023-07.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,no,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror not available in inspected archive.
2023-08,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2023/variant_summary_2023-08.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,no,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror not available in inspected archive.
2023-09,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2023/variant_summary_2023-09.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,no,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror not available in inspected archive.
2023-10,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2023/variant_summary_2023-10.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,no,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror not available in inspected archive.
2023-11,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2023/variant_summary_2023-11.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,no,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror not available in inspected archive.
2023-12,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2023/variant_summary_2023-12.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,no,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror not available in inspected archive.
2024-01,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2024/variant_summary_2024-01.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,no,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror not available in inspected archive.
2024-02,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2024/variant_summary_2024-02.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/archive/2024/ClinVarVCVRelease_2024-02.xml.gz
2024-03,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2024/variant_summary_2024-03.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/archive/2024/ClinVarVCVRelease_2024-03.xml.gz
2024-04,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2024/variant_summary_2024-04.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/archive/2024/ClinVarVCVRelease_2024-04.xml.gz
2024-05,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2024/variant_summary_2024-05.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/archive/2024/ClinVarVCVRelease_2024-05.xml.gz
2024-06,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2024/variant_summary_2024-06.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/archive/2024/ClinVarVCVRelease_2024-06.xml.gz
2024-07,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2024/variant_summary_2024-07.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/archive/2024/ClinVarVCVRelease_2024-07.xml.gz
2024-08,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2024/variant_summary_2024-08.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/archive/2024/ClinVarVCVRelease_2024-08.xml.gz
2024-09,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2024/variant_summary_2024-09.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/archive/2024/ClinVarVCVRelease_2024-09.xml.gz
2024-10,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2024/variant_summary_2024-10.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/archive/2024/ClinVarVCVRelease_2024-10.xml.gz
2024-11,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2024/variant_summary_2024-11.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/archive/2024/ClinVarVCVRelease_2024-11.xml.gz
2024-12,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/2024/variant_summary_2024-12.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/archive/2024/ClinVarVCVRelease_2024-12.xml.gz
2025-01,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/variant_summary_2025-01.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/ClinVarVCVRelease_2025-01.xml.gz
2025-02,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/variant_summary_2025-02.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/ClinVarVCVRelease_2025-02.xml.gz
2025-03,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/variant_summary_2025-03.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/ClinVarVCVRelease_2025-03.xml.gz
2025-04,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/variant_summary_2025-04.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/ClinVarVCVRelease_2025-04.xml.gz
2025-05,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/variant_summary_2025-05.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/ClinVarVCVRelease_2025-05.xml.gz
2025-06,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/variant_summary_2025-06.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/ClinVarVCVRelease_2025-06.xml.gz
2025-07,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/variant_summary_2025-07.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/ClinVarVCVRelease_2025-07.xml.gz
2025-08,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/variant_summary_2025-08.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/ClinVarVCVRelease_2025-08.xml.gz
2025-09,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/variant_summary_2025-09.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/ClinVarVCVRelease_2025-09.xml.gz
2025-10,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/variant_summary_2025-10.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/ClinVarVCVRelease_2025-10.xml.gz
2025-11,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/variant_summary_2025-11.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/ClinVarVCVRelease_2025-11.xml.gz
2025-12,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/variant_summary_2025-12.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/ClinVarVCVRelease_2025-12.xml.gz
2026-01,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/variant_summary_2026-01.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/ClinVarVCVRelease_2026-01.xml.gz
2026-02,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/variant_summary_2026-02.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/ClinVarVCVRelease_2026-02.xml.gz
2026-03,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/variant_summary_2026-03.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/ClinVarVCVRelease_2026-03.xml.gz
2026-04,yes,https://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/archive/variant_summary_2026-04.txt.gz,tab_delimited_variant_summary_txt_gz,remote_checksum_not_published_in_archive_index,yes,yes,yes,Monthly archived ClinVar tab-delimited snapshot; use only as baseline for that origin. XML mirror: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/xml/ClinVarVCVRelease_2026-04.xml.gz
